1000,0.0,0.00917487907776,0.0252717753298,0.0563704533479,0.198126525247,0.125105140414,0.333758605532,0.590656789751,0.335014918869,1.0
2000,0.0,0.00862734868552,0.0140876430038,0.053086964723,0.192110591944,0.136734594427,0.397569641816,0.554323488573,0.345757576978,1.0
3000,0.0,0.00606188711059,0.0132637872022,0.0420806333454,0.186875917223,0.144313994045,0.380461578077,0.552123100157,0.405231133868,1.0
4000,0.0,0.00485931199683,0.00999390039364,0.037093551149,0.183102531433,0.146077069496,0.372112925085,0.538630602729,0.416220201308,1.0
5000,0.0,0.00603512730325,0.00849284093995,0.0324388662891,0.18149064956,0.156229651595,0.374036196184,0.52309933836,0.416485287182,1.0
6000,0.0,0.00649486872561,0.00723601980136,0.0344443770511,0.181967348154,0.170656247433,0.381126874927,0.512976663499,0.407305070685,1.0
7000,0.0,0.00539984276965,0.00576648689564,0.0308103684181,0.187823394413,0.173556471517,0.375857393062,0.50766430192,0.415158169731,1.0
8000,0.0,0.00501964142901,0.00504290758019,0.0284268573213,0.180156679268,0.166911877117,0.389329205675,0.495416184612,0.424074589644,1.0
9000,0.0,0.00482768363311,0.00458952100314,0.0270191721967,0.174889298104,0.161582451808,0.384428680314,0.498953572864,0.431950209224,1.0
10000,0.0,0.0033053277771,0.00327759886032,0.0241805813253,0.172909255697,0.165129906796,0.382998321167,0.49210573742,0.436272629099,1.0
11000,0.0,0.00266944384749,0.00315791090379,0.0249717202666,0.171555593839,0.164552000533,0.374575132211,0.488807770345,0.438638931832,1.0
12000,0.0,0.0024788436686,0.00248397958523,0.0238598163665,0.167752733134,0.163511383435,0.367322776736,0.497735772079,0.430709423071,1.0
13000,0.0,0.00208191445232,0.00437499560467,0.0228374101619,0.170852912407,0.167374898026,0.368414502531,0.498730352085,0.422132483822,1.0
14000,0.0,0.00278434932561,0.00444974971351,0.0225023633726,0.165972817284,0.165238446086,0.36809101469,0.497381570175,0.426859406532,1.0
15000,0.0,0.00358667502281,0.00436605071983,0.0222389674555,0.162636863532,0.167872551944,0.360416738286,0.493953836922,0.434621943658,1.0
16000,0.0,0.00374485436264,0.00471505284576,0.0237857182448,0.166921225135,0.164749304533,0.363875761748,0.491089640395,0.438126642653,1.0
17000,0.0,0.00392183922799,0.00436224572825,0.0247510092089,0.167739725299,0.167260547528,0.363315407853,0.487687998523,0.441085132286,1.0
18000,0.0,0.00388833932474,0.00390523683994,0.0236224039821,0.168666749678,0.163456249476,0.365566809268,0.489917178209,0.438288761522,1.0
19000,0.0,0.00435465009913,0.00374343334053,0.0236193505415,0.167700445183,0.159980020435,0.364027917499,0.496008860716,0.431311765977,1.0
20000,0.0,0.00403772567782,0.00344279903449,0.0241715997991,0.165158768603,0.157272463071,0.365154456263,0.494334627574,0.434517611418,1.0
