1,0.0557
2,0.0535
3,0.043
4,0.0593
5,0.0633
6,0.0532
7,0.0632
8,0.0413
9,0.0449
10,0.0516
11,0.0619
12,0.0595
13,0.0485
14,0.0363
15,0.0544
16,0.0518
17,0.0593
18,0.0446
19,0.0409
20,0.053
21,0.0466
22,0.052
23,0.0501
24,0.0534
25,0.0421
26,0.041
27,0.0583
28,0.0472
29,0.0529
30,0.0468
31,0.0351
32,0.055
33,0.0507
34,0.0401
35,0.0454
36,0.0524
37,0.0371
38,0.0451
39,0.0448
40,0.0395
41,0.0413
42,0.0318
43,0.0544
44,0.0362
45,0.0453
46,0.0422
47,0.04
48,0.0478
49,0.0233
50,0.0379
51,0.044
52,0.0412
53,0.0388
54,0.0451
55,0.0482
56,0.0305
57,0.0221
58,0.0538
59,0.0446
60,0.0257
61,0.032
62,0.0119
63,0.0422
64,0.0409
65,0.0319
66,0.0324
67,0.0288
68,0.0145
69,0.0398
70,0.0321
71,0.0133
72,0.0272
73,0.0332
74,0.0215
75,0.012
76,0.0091
77,0.0233
78,0.0196
79,0.0313
80,0.0145
81,0.0213
82,0.0154
83,0.0197
84,0.0132
85,0.0146
86,0.0226
87,0.0125
88,0.0289
89,0.0128
90,0.0068
91,0.0244
92,0.0184
93,0.0165
94,0.0079
95,-0.0016
96,0.008
97,0.017
98,0.0021
99,0.0157
100,0.0063
