10,0.13
15,0.17
20,0.23
25,0.26
30,0.32
35,0.23
40,0.13
45,0.2
50,0.12
55,0.4
60,0.35
65,0.25
70,0.29
75,0.32
80,0.07
85,0.15
90,0.29
95,0.09
100,0.3
105,0.43
110,0.47
115,0.12
120,0.11
125,0.31
130,0.09
135,0.3
140,0.34
145,0.22
150,0.11
155,0.32
160,0.27
165,0.03
170,0.42
175,0.31
180,0.13
185,0.09
190,0.29
195,0.14
200,0.18
205,0.25
210,0.16
215,0.2
220,0.13
225,0.08
230,0.09
235,0.16
240,0.0
245,0.07
250,0.27
255,0.09
260,0.26
265,0.08
270,-0.01
275,0.04
280,-0.02
285,0.08
290,0.13
295,0.13
300,0.22
305,0.03
310,0.25
315,0.22
320,0.05
325,0.11
330,0.3
335,0.04
340,0.02
345,-0.05
350,0.12
355,0.01
360,0.11
365,-0.1
370,0.11
375,0.18
380,0.07
385,0.05
390,0.05
395,-0.05
400,0.22
405,0.01
410,-0.03
415,0.12
420,0.03
425,0.29
430,0.02
435,0.08
440,0.13
445,0.11
450,0.07
455,0.01
460,0.03
465,-0.11
470,0.1
475,0.11
480,-0.01
485,-0.03
490,0.19
495,0.05
