3.093745735996312335e-02,2.129336818121430053e-02,1.883311025327697244e-02,2.161056069724284073e-02,2.327648921324674408e-02,2.962430058445934128e-02,2.262243471965601910e-02,8.652623448127165495e-03,2.322066052255182533e-02,2.301883051930310453e-02,2.271568173418854475e-02,2.704154921998664154e-02,2.606655095071631553e-02,2.375098104329298118e-02,2.468054735781226652e-02,2.923433278899228646e-02,2.795964443638647781e-02,2.597494078267895481e-02,2.939226681436174840e-02,3.089059616455131635e-02,2.887168245657402779e-02,2.839202589219313316e-02,1.049148052547934848e-02,2.738356399257356119e-02,3.188028613572582715e-02,3.068002333017921801e-02,2.708446730170138705e-02,2.679620677515699712e-02,2.807800455619233887e-02,2.585723124617402002e-02,0.000000000000000000e+00,2.676031935840011283e-02,2.623462878887274086e-02,2.364127444021831698e-02,2.498418085578033715e-02,2.430260770767676479e-02,8.659311361112928887e-03,2.183935980542743224e-02,2.177382056467908403e-02,2.623555244768422529e-02,3.949166695183369685e-02
3.093518923764733072e-02,2.129054372437505505e-02,1.883008988057893393e-02,2.160657894752551766e-02,2.327155401072807106e-02,2.961929553077594438e-02,2.261699515365347274e-02,8.650494882865081281e-03,2.321489038825940224e-02,2.301318728010946085e-02,2.271032804993074888e-02,2.703653644561226574e-02,2.606189129313498526e-02,2.374729447444713648e-02,2.467760499036433450e-02,2.923138093554294645e-02,2.795816599648422510e-02,2.597433311587020108e-02,2.939236815378962198e-02,3.089162968862038325e-02,2.887326151520274928e-02,2.839436517419433731e-02,1.049262048645386962e-02,2.738726033210786559e-02,3.188435390333097669e-02,3.068497316346614767e-02,2.708931576055688059e-02,2.680120445305132076e-02,2.808319370698030351e-02,2.586206958109927082e-02,0.000000000000000000e+00,2.676477733373456430e-02,2.623867394023724972e-02,2.364438160271208414e-02,2.498699556971654620e-02,2.430468274159111597e-02,8.659747446198297685e-03,2.183959404357916842e-02,2.177321224990502735e-02,2.623406980285653348e-02,3.949621272769646141e-02
3.093473344875580927e-02,2.128916695008442952e-02,1.882829559100155162e-02,2.160392120511652955e-02,2.326791205942798160e-02,2.961575351710990511e-02,2.261258776246511878e-02,8.648710346187533926e-03,2.320990775199313280e-02,2.300820032404574458e-02,2.270548112921868047e-02,2.703202877813712726e-02,2.605765675413071122e-02,2.374380600970166927e-02,2.467480916176500658e-02,2.922865296472758334e-02,2.795678423626837480e-02,2.597382353066205254e-02,2.939250489351153545e-02,3.089265741966654155e-02,2.887481628825769309e-02,2.839669198682721191e-02,1.049376728769305447e-02,2.739102132472204590e-02,3.188873752015259494e-02,3.069020316337690499e-02,2.709456196937553782e-02,2.680672394327291569e-02,2.808903416319673621e-02,2.586768891985674959e-02,0.000000000000000000e+00,2.677033963740732200e-02,2.624392338000486671e-02,2.364869590004649649e-02,2.499117587229610429e-02,2.430817568257324576e-02,8.660722320300797208e-03,2.184125907627738894e-02,2.177408438479695382e-02,2.623423027725446666e-02,3.950213620396077902e-02
3.093425742311682949e-02,2.128800034535190816e-02,1.882665527251890097e-02,2.160138209762228409e-02,2.326429887345071723e-02,2.961203944065631324e-02,2.260802574723879896e-02,8.646822181907666202e-03,2.320452565422788382e-02,2.300270184944392532e-02,2.269999425532841578e-02,2.702662460100856839e-02,2.605249613531025049e-02,2.373928302334280677e-02,2.467085465220562532e-02,2.922458032362789185e-02,2.795396468402162188e-02,2.597196006216300965e-02,2.939101450217626241e-02,3.089190496845438394e-02,2.887466956780822616e-02,2.839732968239004271e-02,1.049429114150347842e-02,2.739317491494931006e-02,3.189147642526710125e-02,3.069379427822674367e-02,2.709848226280420908e-02,2.681104166856438861e-02,2.809371205296964241e-02,2.587240049188152882e-02,0.000000000000000000e+00,2.677524996138009455e-02,2.624865506289968467e-02,2.365267229575883368e-02,2.499509634636119110e-02,2.431151929365537104e-02,8.661684565667062893e-03,2.184298637873877472e-02,2.177509559834225547e-02,2.623445542235217087e-02,3.950693603576685420e-02
3.093407835203552947e-02,2.128728841250618689e-02,1.882539494212700018e-02,2.159923042354851969e-02,2.326101560841177529e-02,2.960851031939849484e-02,2.260361271291882676e-02,8.644947079009998245e-03,2.319905737582764194e-02,2.299699998588574865e-02,2.269416621835249753e-02,2.702065218226603130e-02,2.604672204080337242e-02,2.373399785563676603e-02,2.466600652269214031e-02,2.921946682951520602e-02,2.794997054814873580e-02,2.596897221648626977e-02,2.938814051036427524e-02,3.088960967532715027e-02,2.887303096557818083e-02,2.839646905431992066e-02,1.049425725477935722e-02,2.739387762497875675e-02,3.189275955947701302e-02,3.069590797224208689e-02,2.710121123948079289e-02,2.681428808876043859e-02,2.809736599412396632e-02,2.587633246370495479e-02,0.000000000000000000e+00,2.677965430359871210e-02,2.625301950540509521e-02,2.365645790406005824e-02,2.499892230707512902e-02,2.431488795523642499e-02,8.662702463442244205e-03,2.184496550725992248e-02,2.177645162004522225e-02,2.623500650798091596e-02,3.951086498044424633e-02
3.093596551334032788e-02,2.128826330300919237e-02,1.882564090443495861e-02,2.159880119114629404e-02,2.325956003422886831e-02,2.960705350838730918e-02,2.260088455579481459e-02,8.643686064888167139e-03,2.319514888777182704e-02,2.299275058621990178e-02,2.268965245606699779e-02,2.701604046137584189e-02,2.604219963242884739e-02,2.372966603621337947e-02,2.466201908467618303e-02,2.921535424327788288e-02,2.794671779970640119e-02,2.596660222386339145e-02,2.938583421095979434e-02,3.088778840373917686e-02,2.887176097491381960e-02,2.839590025886143745e-02,1.049431165968879066e-02,2.739477143352245236e-02,3.189445596789226151e-02,3.069829976698016522e-02,2.710424279579963860e-02,2.681790327395746493e-02,2.810148394694463730e-02,2.588081202833195094e-02,0.000000000000000000e+00,2.678488609873955553e-02,2.625831210927370360e-02,2.366121811673927572e-02,2.500388726725052274e-02,2.431949257188105104e-02,8.664214170959701200e-03,2.184832594770508285e-02,2.177930586161931290e-02,2.623733964952394693e-02,3.951604202093255552e-02
3.093865308762352648e-02,2.129003647603022742e-02,1.882659495653258436e-02,2.159916523111650444e-02,2.325891368844585499e-02,2.960639103207685779e-02,2.259883044966927781e-02,8.642649697549943666e-03,2.319174891496476182e-02,2.298890842610759599e-02,2.268542051375595572e-02,2.701158333226653940e-02,2.603776744064086740e-02,2.372523311619227290e-02,2.465781173983163863e-02,2.921097479976075134e-02,2.794301578463102842e-02,2.596375913937651325e-02,2.938287357411285133e-02,3.088517316996713252e-02,2.886968565328916145e-02,2.839448456069065471e-02,1.049403936419360944e-02,2.739478902122496548e-02,3.189532764284089272e-02,3.069979764444736789e-02,2.710655745668062722e-02,2.682088753499996953e-02,2.810502157332221002e-02,2.588488567171868746e-02,0.000000000000000000e+00,2.678995925972867467e-02,2.626356447593228283e-02,2.366607435919181046e-02,2.500905695491947855e-02,2.432441470074301476e-02,8.665887729198433129e-03,2.185221611782669354e-02,2.178279471711581580e-02,2.624039411708844680e-02,3.952096224475485503e-02
3.094227678132706327e-02,2.129271529622367085e-02,1.882833719057764796e-02,2.160039537335697174e-02,2.325912678993724211e-02,2.960657560039902866e-02,2.259745727185325653e-02,8.641832398721304570e-03,2.318882147163961807e-02,2.298542025299199834e-02,2.268139956734507856e-02,2.700719912481568466e-02,2.603333983074278268e-02,2.372059991466095308e-02,2.465328385540656655e-02,2.920622353288243253e-02,2.793876360819667545e-02,2.596036010662477328e-02,2.937916338771486349e-02,3.088166900753149674e-02,2.886672103233227024e-02,2.839215086091911519e-02,1.049341923061903811e-02,2.739389119011717555e-02,3.189536200651636039e-02,3.070039893728341435e-02,2.710818144509530639e-02,2.682328864510671526e-02,2.810804411733822464e-02,2.588864153266183868e-02,0.000000000000000000e+00,2.679500277614803652e-02,2.626891732925160095e-02,2.367116503997038213e-02,2.501458527256727668e-02,2.432980914726860441e-02,8.667779505856157765e-03,2.185677800150414088e-02,2.178705714493277268e-02,2.624430659129559432e-02,3.952575234412881999e-02
3.094649188152116120e-02,2.129600543719366995e-02,1.883065002106268024e-02,2.160229828552047079e-02,2.326007570408953826e-02,2.960749809786039632e-02,2.259677380722421858e-02,8.641263592776846428e-03,2.318651301633001260e-02,2.298248900641335773e-02,2.267785126875343157e-02,2.700320396961942634e-02,2.602924601309575953e-02,2.371614038371155572e-02,2.464882475879830170e-02,2.920152047860690575e-02,2.793437748639499701e-02,2.595676368283343291e-02,2.937512110887917360e-02,3.087770624512582024e-02,2.886325911961074020e-02,2.838925432071700075e-02,1.049256826024854046e-02,2.739233790292206275e-02,3.189475266389508318e-02,3.070026879840153516e-02,2.710917261099354478e-02,2.682509537804272925e-02,2.811049071051008666e-02,2.589193394819783861e-02,0.000000000000000000e+00,2.679973995617511082e-02,2.627405081359691572e-02,2.367615993871469843e-02,2.502009456610784083e-02,2.433528616260051056e-02,8.669743964600790456e-03,2.186163707667173120e-02,2.179172022419325824e-02,2.624871945779410146e-02,3.953019013306708490e-02
3.095038144047498191e-02,2.129924089157397490e-02,1.883297199771150759e-02,2.160426592183005076e-02,2.326115974990525942e-02,2.960842328126268505e-02,2.259627857997965547e-02,8.640768041606492617e-03,2.318439612073529971e-02,2.297972753152001391e-02,2.267443230735714799e-02,2.699919085466674987e-02,2.602510904922965967e-02,2.371155755377785113e-02,2.464412554124126298e-02,2.919647317390009975e-02,2.792949005743747964e-02,2.595261004320968332e-02,2.937034629478098985e-02,3.087285779898917698e-02,2.885889367038589615e-02,2.838537537730687760e-02,1.049132207860783809e-02,2.738967048694545409e-02,3.189289650367235773e-02,3.069881227204920501e-02,2.710894926043483019e-02,2.682568845793680337e-02,2.811168126822327293e-02,2.589407957485515346e-02,0.000000000000000000e+00,2.680338415715970840e-02,2.627816323699407736e-02,2.368031057191914354e-02,2.502477617349290612e-02,2.434004569502639867e-02,8.671492154961170026e-03,2.186606082770867210e-02,2.179605488164084240e-02,2.625281324970123176e-02,3.953323514796353716e-02
3.095435989206700433e-02,2.130274940775692821e-02,1.883567725523900907e-02,2.160682496480307788e-02,2.326308226676297025e-02,2.961019381704266262e-02,2.259683543266640532e-02,8.640706115868366718e-03,2.318351026347034716e-02,2.297821826005815721e-02,2.267225561593368827e-02,2.699638208667145406e-02,2.602211820308696077e-02,2.370796559511145762e-02,2.464027483782096906e-02,2.919228785934910655e-02,2.792516375849779520e-02,2.594879768016119387e-02,2.936580546738793568e-02,3.086805805904259056e-02,2.885443946931613365e-02,2.838122268158769015e-02,1.048990642354317819e-02,2.738637528152581754e-02,3.189026802656292486e-02,3.069638274595333505e-02,2.710769645507101616e-02,2.682516571815040524e-02,2.811167228274381175e-02,2.589503497497619433e-02,0.000000000000000000e+00,2.680580648638720628e-02,2.628110489561933175e-02,2.368348233405164621e-02,2.502849612636790302e-02,2.434398748119047384e-02,8.673005712073415113e-03,2.187006411903986633e-02,2.180014322957008616e-02,2.625683876456829172e-02,3.953504616489293688e-02
