2.938990596374733977e-02,2.031545362203993760e-02,1.796188654853611566e-02,2.060339484972086715e-02,2.216854653723764057e-02,2.824029287623212175e-02,2.150644610604398113e-02,8.213568046594302285e-03,2.201069450250313711e-02,2.178690725493469954e-02,2.146241151501841055e-02,2.559351469741700386e-02,2.615975342695533654e-02,2.169565462322155247e-02,2.418159071831240195e-02,2.625762512743080868e-02,2.665864679371986873e-02,2.280006771133617424e-02,2.801015762082293900e-02,2.787381004069924839e-02,2.801523205492943702e-02,2.588790121180041190e-02,1.035398592162272216e-02,2.541435454922792020e-02,2.968867779864560810e-02,2.867103435585836163e-02,2.516575871348642954e-02,2.501659685826401400e-02,2.635070821304736841e-02,2.427935062126309815e-02,0.000000000000000000e+00,2.521294672979231336e-02,2.473300646701898781e-02,2.232525067602723901e-02,2.361373898300007587e-02,2.302093104828838860e-02,8.212475884195272885e-03,2.076796484645763996e-02,2.072312891849795169e-02,2.505784539922260856e-02,9.472054584535384569e-02
2.937588572045058896e-02,2.030854910650531017e-02,1.796108991599771817e-02,2.060857313627758106e-02,2.218259505991996075e-02,2.825458783565292301e-02,2.153120227316062882e-02,8.224845616600830883e-03,2.204527742731363094e-02,2.182421961673255972e-02,2.150176792203914791e-02,2.563374739419824883e-02,2.619989132296303772e-02,2.173487749512034370e-02,2.421877987447876995e-02,2.629702325732785617e-02,2.669156327926996627e-02,2.282576910756330124e-02,2.803523836548985071e-02,2.789407694158518164e-02,2.802982454841032936e-02,2.589570926995124131e-02,1.035430621349452476e-02,2.540794085146409059e-02,2.967569883747190468e-02,2.865208990963082417e-02,2.514098906524698737e-02,2.498664917134284583e-02,2.631638618486233094e-02,2.424154539436187972e-02,0.000000000000000000e+00,2.516840119631656367e-02,2.468792873450069772e-02,2.228474026943813927e-02,2.357163315261406183e-02,2.298204830775307100e-02,8.199820862760141132e-03,2.074010930775469982e-02,2.069982609449083286e-02,2.503939121467653114e-02,9.467688615407174324e-02
2.935689927516340822e-02,2.029620081083715125e-02,1.795537858799880343e-02,2.060816815966925314e-02,2.219085133334387783e-02,2.826344999565578997e-02,2.155102930624091737e-02,8.234465535146166804e-03,2.207606451778980003e-02,2.185846004574040075e-02,2.153896655713316219e-02,2.567293767803119353e-02,2.623939693663928513e-02,2.177504975249370048e-02,2.425786248062671707e-02,2.633895353019578139e-02,2.672847440626907253e-02,2.285586778285903301e-02,2.806614435937978061e-02,2.792149943011216356e-02,2.805159120699310393e-02,2.591125544238666312e-02,1.035761269446352877e-02,2.540975784416016348e-02,2.967089945942732662e-02,2.864196602164727906e-02,2.512359313958425350e-02,2.496344925041471541e-02,2.628849485124457735e-02,2.420872377252958688e-02,0.000000000000000000e+00,2.512697418875254815e-02,2.464500681808530144e-02,2.224511199939627898e-02,2.352961904886916034e-02,2.294226625681272322e-02,8.186431970880170619e-03,2.070934991320527718e-02,2.067268945227451055e-02,2.501648884577766657e-02,9.463455171273063571e-02
2.933173321594926067e-02,2.027737832772309734e-02,1.794356707477980442e-02,2.060050932778322019e-02,2.219108909462443047e-02,2.826427492704648714e-02,2.156321508948717131e-02,8.241304445966003353e-03,2.209983892912898221e-02,2.188630447314890773e-02,2.157062219036156789e-02,2.570742909362923323e-02,2.627459507147537551e-02,2.181285719920490057e-02,2.429549859474676790e-02,2.637985074082331224e-02,2.676615715116808028e-02,2.288775580514769079e-02,2.810001257650641612e-02,2.795349959593462774e-02,2.807823454370441535e-02,2.593273189871490164e-02,1.036332232448933244e-02,2.541876238255150883e-02,2.967330618210127849e-02,2.864007137550156346e-02,2.511345834131329530e-02,2.494714337066374771e-02,2.626731466810464793e-02,2.418143805558184770e-02,0.000000000000000000e+00,2.508946225000242142e-02,2.460507194298258010e-02,2.220708240601433278e-02,2.348839706262821972e-02,2.290213370018648678e-02,8.172433016412666146e-03,2.067576255469764229e-02,2.064154236674910561e-02,2.498843132950529303e-02,9.458996788674556289e-02
2.930067615279609294e-02,2.025260282193349498e-02,1.792614137929002954e-02,2.058615635093378679e-02,2.218389193627584924e-02,2.825749323031564661e-02,2.156823770645667146e-02,8.245513070460919539e-03,2.211691154596940809e-02,2.190795914512656817e-02,2.159680683873871701e-02,2.573705406158181830e-02,2.630524531230091570e-02,2.184787968359926461e-02,2.433107561586900919e-02,2.641897193508034591e-02,2.680361885570419975e-02,2.292042395995016676e-02,2.813552294296282202e-02,2.798853884094435265e-02,2.810819914896843866e-02,2.595851418152615026e-02,1.037079704573570273e-02,2.543323154829150307e-02,2.968112323906626354e-02,2.864451395160156830e-02,2.510896751875121846e-02,2.493620704619245801e-02,2.625134287493012530e-02,2.415844246601682802e-02,0.000000000000000000e+00,2.505488970575449337e-02,2.456730820867423712e-02,2.217008406978161067e-02,2.344750164124936170e-02,2.286135688070607686e-02,8.157786555853904775e-03,2.063942502759685826e-02,2.060661780291353842e-02,2.495548722081341458e-02,9.454133274173577572e-02
2.926824820268087921e-02,2.022499668500392020e-02,1.790549882197636083e-02,2.056742553293816611e-02,2.217113543477734414e-02,2.824555946607371082e-02,2.156706807979262910e-02,8.247312522569355542e-03,2.212750657946019328e-02,2.192336401605764554e-02,2.161719578723116791e-02,2.576174940466579785e-02,2.633131137465841154e-02,2.187952984947925603e-02,2.436431765576916111e-02,2.645604125483386193e-02,2.684094076069619764e-02,2.295401991988751944e-02,2.817327192086146667e-02,2.802740935882740148e-02,2.814268789819387995e-02,2.599000507562078746e-02,1.038080463738332362e-02,2.545546752192147724e-02,2.969756189414857195e-02,2.865875537960568473e-02,2.511376458008904994e-02,2.493469156090088318e-02,2.624510667418653714e-02,2.414443220882269564e-02,0.000000000000000000e+00,2.502870167302749180e-02,2.453724131917202345e-02,2.213919530338811364e-02,2.341233368061828440e-02,2.282514501241927549e-02,8.144305628183133236e-03,2.060473265599362114e-02,2.057207688923650551e-02,2.492198743164971211e-02,9.450143090505974675e-02
2.923173838023225557e-02,2.019293367756063926e-02,1.788039734129643829e-02,2.054310426190090674e-02,2.215179985559756828e-02,2.822690263879061232e-02,2.155906129172079425e-02,8.246504801859528416e-03,2.213120128635802375e-02,2.193216021508935867e-02,2.163146459596272317e-02,2.578077732963332883e-02,2.635197307573291722e-02,2.190723062312310843e-02,2.439428760048647019e-02,2.648997067336663833e-02,2.687666096635926011e-02,2.298713329529292193e-02,2.821126350971350089e-02,2.806785620955332128e-02,2.817922914564506207e-02,2.602463521233571234e-02,1.039222533134401966e-02,2.548239745407651982e-02,2.971894308218657813e-02,2.867894548169507354e-02,2.512420704056190709e-02,2.493882975254047354e-02,2.624458993848740457e-02,2.413555722330664940e-02,0.000000000000000000e+00,2.500686629490687929e-02,2.451093489590311369e-02,2.211094901648398212e-02,2.337931539607429957e-02,2.279016097276665223e-02,8.130873763635648038e-03,2.056908738122546418e-02,2.053555634173946307e-02,2.488540558835971792e-02,9.446029060611306483e-02
2.919101954008335165e-02,2.015571708468960957e-02,1.785014034295323571e-02,2.051235013140327926e-02,2.212495887304288117e-02,2.820093997705001507e-02,2.154341043894842170e-02,8.242829213288910967e-03,2.212744229713757560e-02,2.193396911751253897e-02,2.163946743200417799e-02,2.579447304592515436e-02,2.636770885372395970e-02,2.193175085891704845e-02,2.442214854393810752e-02,2.652217180800189519e-02,2.691269506947697662e-02,2.302171151139244601e-02,2.825207537125633273e-02,2.811288411376963725e-02,2.822089238852116752e-02,2.606561647506455345e-02,1.040633830894211256e-02,2.551748971101747490e-02,2.974895207392383098e-02,2.870897006979034743e-02,2.514367363111164044e-02,2.495186026749632302e-02,2.625303317316438068e-02,2.413458726274225405e-02,0.000000000000000000e+00,2.499171299795797246e-02,2.449042547139209172e-02,2.208687430740709223e-02,2.334981414582914735e-02,2.275743200258813562e-02,8.117726733400006112e-03,2.053274374587490264e-02,2.049699741058896504e-02,2.484563309589553001e-02,9.442249489609523538e-02
2.914887307361742341e-02,2.011649084242458224e-02,1.781752138494053367e-02,2.047827749743229286e-02,2.209375139480459008e-02,2.817049680691786559e-02,2.152262928632064226e-02,8.237089321984088219e-03,2.211794123296473638e-02,2.193003083355871130e-02,2.164186263149107253e-02,2.580273423616041145e-02,2.637815403225723943e-02,2.195181805641021472e-02,2.444602478332651499e-02,2.655032181920474743e-02,2.694586749635053888e-02,2.305445321936387681e-02,2.829145032758429573e-02,2.815745822927539707e-02,2.826268266866012804e-02,2.610769922101342094e-02,1.042113779499445093e-02,2.555533025097310104e-02,2.978220609511740211e-02,2.874311981436258531e-02,2.516745800861771090e-02,2.496951553594800241e-02,2.626638670531739050e-02,2.413843245332984722e-02,0.000000000000000000e+00,2.498135697405096459e-02,2.447443673806657879e-02,2.206647666549942446e-02,2.332382131092576930e-02,2.272754230890403418e-02,8.105317647957856544e-03,2.049745869377916918e-02,2.045869189081225489e-02,2.480523448917130308e-02,9.438624903951492451e-02
2.910836121809481578e-02,2.007769005305745993e-02,1.778454784264906982e-02,2.044298709153840113e-02,2.206012841567745950e-02,2.813777856396953297e-02,2.149812167489058984e-02,8.229718487568780938e-03,2.210359142964203952e-02,2.192099400593177858e-02,2.163903180881153812e-02,2.580591797469124205e-02,2.638361648773194720e-02,2.196720428726537527e-02,2.446569984568435635e-02,2.657412181315788394e-02,2.697581156105433725e-02,2.308492555640428642e-02,2.832897676647698829e-02,2.820104475505341365e-02,2.830424927665994850e-02,2.615051593036449989e-02,1.043658674272457745e-02,2.559587358008900276e-02,2.981911179359095568e-02,2.878180324913863844e-02,2.519624710902006182e-02,2.499276109571850479e-02,2.628588934182712541e-02,2.414861546786858937e-02,0.000000000000000000e+00,2.497795587816011020e-02,2.446530928934237056e-02,2.205207677944188982e-02,2.330393738049151703e-02,2.270315850966066543e-02,8.094643048484184006e-03,2.046583418965815596e-02,2.042328475472828322e-02,2.476706689840351208e-02,9.435788107597735397e-02
