45.56,100,5,0,True,0,0,()
48.94,100,5,0,True,0,1,()
49.3,100,5,0,True,0,2,()
48.730000000000004,100,5,0,True,1,0,()
52.2,100,5,0,True,1,1,()
52.32,100,5,0,True,1,2,()
49.65,100,5,0,True,2,0,()
52.73,100,5,0,True,2,1,()
54.56999999999999,100,5,0,True,2,2,()
45.050000000000004,100,5,0,False,0,0,()
46.989999999999995,100,5,0,False,0,1,()
46.53,100,5,0,False,0,2,()
47.03,100,5,0,False,1,0,()
49.419999999999995,100,5,0,False,1,1,()
49.980000000000004,100,5,0,False,1,2,()
47.92,100,5,0,False,2,0,()
50.01,100,5,0,False,2,1,()
51.160000000000004,100,5,0,False,2,2,()
46.07,100,5,1,True,0,0,()
48.339999999999996,100,5,1,True,0,1,()
49.0,100,5,1,True,0,2,()
49.53,100,5,1,True,1,0,()
51.51,100,5,1,True,1,1,()
51.61,100,5,1,True,1,2,()
49.24,100,5,1,True,2,0,()
51.470000000000006,100,5,1,True,2,1,()
53.33,100,5,1,True,2,2,()
45.550000000000004,100,5,1,False,0,0,()
47.68,100,5,1,False,0,1,()
46.58,100,5,1,False,0,2,()
47.510000000000005,100,5,1,False,1,0,()
50.28,100,5,1,False,1,1,()
51.03,100,5,1,False,1,2,()
49.6,100,5,1,False,2,0,()
49.68,100,5,1,False,2,1,()
52.04,100,5,1,False,2,2,()
45.0,100,5,3,True,0,0,()
48.47,100,5,3,True,0,1,()
48.69,100,5,3,True,0,2,()
48.44,100,5,3,True,1,0,()
51.85999999999999,100,5,3,True,1,1,()
51.59,100,5,3,True,1,2,()
49.33,100,5,3,True,2,0,()
50.99,100,5,3,True,2,1,()
54.06999999999999,100,5,3,True,2,2,()
46.12,100,5,3,False,0,0,()
48.9,100,5,3,False,0,1,()
49.5,100,5,3,False,0,2,()
48.980000000000004,100,5,3,False,1,0,()
51.85999999999999,100,5,3,False,1,1,()
52.96999999999999,100,5,3,False,1,2,()
49.08,100,5,3,False,2,0,()
51.449999999999996,100,5,3,False,2,1,()
53.339999999999996,100,5,3,False,2,2,()
41.91,200,5,0,True,0,0,()
45.769999999999996,200,5,0,True,0,1,()
47.349999999999994,200,5,0,True,0,2,()
47.410000000000004,200,5,0,True,1,0,()
53.71,200,5,0,True,1,1,()
53.480000000000004,200,5,0,True,1,2,()
46.03,200,5,0,True,2,0,()
51.739999999999995,200,5,0,True,2,1,()
52.83,200,5,0,True,2,2,()
40.22,200,5,0,False,0,0,()
45.86,200,5,0,False,0,1,()
45.06,200,5,0,False,0,2,()
45.53,200,5,0,False,1,0,()
50.92,200,5,0,False,1,1,()
52.449999999999996,200,5,0,False,1,2,()
43.120000000000005,200,5,0,False,2,0,()
50.09,200,5,0,False,2,1,()
51.239999999999995,200,5,0,False,2,2,()
41.760000000000005,200,5,1,True,0,0,()
46.489999999999995,200,5,1,True,0,1,()
47.21,200,5,1,True,0,2,()
47.96,200,5,1,True,1,0,()
53.7,200,5,1,True,1,1,()
53.21,200,5,1,True,1,2,()
46.21,200,5,1,True,2,0,()
51.839999999999996,200,5,1,True,2,1,()
54.059999999999995,200,5,1,True,2,2,()
41.47,200,5,1,False,0,0,()
45.64,200,5,1,False,0,1,()
46.36,200,5,1,False,0,2,()
45.45,200,5,1,False,1,0,()
52.12,200,5,1,False,1,1,()
52.059999999999995,200,5,1,False,1,2,()
45.59,200,5,1,False,2,0,()
50.62,200,5,1,False,2,1,()
51.459999999999994,200,5,1,False,2,2,()
42.04,200,5,3,True,0,0,()
47.03,200,5,3,True,0,1,()
47.46,200,5,3,True,0,2,()
45.96,200,5,3,True,1,0,()
52.669999999999995,200,5,3,True,1,1,()
53.269999999999996,200,5,3,True,1,2,()
45.45,200,5,3,True,2,0,()
52.339999999999996,200,5,3,True,2,1,()
53.37,200,5,3,True,2,2,()
41.75,200,5,3,False,0,0,()
46.47,200,5,3,False,0,1,()
46.48,200,5,3,False,0,2,()
46.58,200,5,3,False,1,0,()
53.38,200,5,3,False,1,1,()
53.55,200,5,3,False,1,2,()
46.39,200,5,3,False,2,0,()
51.33,200,5,3,False,2,1,()
53.89000000000001,200,5,3,False,2,2,()
37.54,300,5,0,True,0,0,()
45.739999999999995,300,5,0,True,0,1,()
45.2,300,5,0,True,0,2,()
44.080000000000005,300,5,0,True,1,0,()
52.790000000000006,300,5,0,True,1,1,()
52.64,300,5,0,True,1,2,()
43.1,300,5,0,True,2,0,()
51.82,300,5,0,True,2,1,()
53.09,300,5,0,True,2,2,()
36.370000000000005,300,5,0,False,0,0,()
43.730000000000004,300,5,0,False,0,1,()
43.46,300,5,0,False,0,2,()
41.0,300,5,0,False,1,0,()
51.959999999999994,300,5,0,False,1,1,()
50.849999999999994,300,5,0,False,1,2,()
40.45,300,5,0,False,2,0,()
49.02,300,5,0,False,2,1,()
50.22,300,5,0,False,2,2,()
37.12,300,5,1,True,0,0,()
45.39,300,5,1,True,0,1,()
45.33,300,5,1,True,0,2,()
43.54,300,5,1,True,1,0,()
53.66,300,5,1,True,1,1,()
52.73,300,5,1,True,1,2,()
43.26,300,5,1,True,2,0,()
50.17,300,5,1,True,2,1,()
52.42,300,5,1,True,2,2,()
38.550000000000004,300,5,1,False,0,0,()
43.55,300,5,1,False,0,1,()
44.269999999999996,300,5,1,False,0,2,()
42.42,300,5,1,False,1,0,()
51.78,300,5,1,False,1,1,()
51.800000000000004,300,5,1,False,1,2,()
40.93,300,5,1,False,2,0,()
50.19,300,5,1,False,2,1,()
51.41,300,5,1,False,2,2,()
38.32,300,5,3,True,0,0,()
45.18,300,5,3,True,0,1,()
45.17,300,5,3,True,0,2,()
43.580000000000005,300,5,3,True,1,0,()
53.26,300,5,3,True,1,1,()
53.5,300,5,3,True,1,2,()
42.3,300,5,3,True,2,0,()
51.980000000000004,300,5,3,True,2,1,()
52.949999999999996,300,5,3,True,2,2,()
38.22,300,5,3,False,0,0,()
45.989999999999995,300,5,3,False,0,1,()
46.150000000000006,300,5,3,False,0,2,()
43.120000000000005,300,5,3,False,1,0,()
53.74,300,5,3,False,1,1,()
52.629999999999995,300,5,3,False,1,2,()
42.83,300,5,3,False,2,0,()
51.17,300,5,3,False,2,1,()
52.66,300,5,3,False,2,2,()
35.260000000000005,400,5,0,True,0,0,()
43.61,400,5,0,True,0,1,()
43.01,400,5,0,True,0,2,()
39.39,400,5,0,True,1,0,()
52.68000000000001,400,5,0,True,1,1,()
52.18000000000001,400,5,0,True,1,2,()
38.45,400,5,0,True,2,0,()
50.83,400,5,0,True,2,1,()
52.669999999999995,400,5,0,True,2,2,()
33.550000000000004,400,5,0,False,0,0,()
42.3,400,5,0,False,0,1,()
42.19,400,5,0,False,0,2,()
37.65,400,5,0,False,1,0,()
51.67,400,5,0,False,1,1,()
49.62,400,5,0,False,1,2,()
37.08,400,5,0,False,2,0,()
48.96,400,5,0,False,2,1,()
49.76,400,5,0,False,2,2,()
34.18,400,5,1,True,0,0,()
43.45,400,5,1,True,0,1,()
43.19,400,5,1,True,0,2,()
38.57,400,5,1,True,1,0,()
52.2,400,5,1,True,1,1,()
51.449999999999996,400,5,1,True,1,2,()
40.12,400,5,1,True,2,0,()
50.82,400,5,1,True,2,1,()
52.56999999999999,400,5,1,True,2,2,()
33.550000000000004,400,5,1,False,0,0,()
42.15,400,5,1,False,0,1,()
